movieid,name
1868890,"Los Hooligans Productions [us] - (producer) (as Los Hooligans)"
1869010,Eaglepoint
1869010,"Mandalay Entertainment [us] - (presents)"
1869092,"Orion Pictures Corporation [us]"
1869304,"George Pal Productions [us] - (presents) (as George Pal Productions, Inc.)"
1869461,"Rysher Entertainment [us]"
1869461,"Savoy Pictures [us]"
1869771,"Svensk Filmindustri (SF) [se]"
1870038,"Battleplan Productions [us]"
1870038,"Moonstone Entertainment [us]"
1870038,"TF1 International [fr]"
1870132,"Holly Hill Productions"
1870151,"Base 12 Productions [us] - (producer) (as Base-12 Productions)"
1870151,"Corrupter Production Service Ltd."
1870151,"KISS Nation [us] - (producer) (as KISS®Nation)"
1870151,"New Line Cinema [us] - (presents)"
1870151,"Takoma Entertainment Group - (producer) (as Takoma Entertainment)"
1870221,"Happy Madison Productions [us]"
1870221,"Out of the Blue... Entertainment [us]"
1870221,"Touchstone Pictures [us]"
1870751,"Danziger Productions Ltd. [gb] - (as Gigi Productions)"
1870798,"Clinica Estetico [us]"
1870798,"Mundy Lane Entertainment"
1870798,"TriStar Pictures [us] - (presents)"
1871727,"ABC Productions"
1871727,"Marvin Worth Productions [us]"
1871727,"Morgan Creek Productions [us]"
1871727,"Warner Bros. [us]"
1871833,"Warner Bros. [us] - (presents) (A Warner Bros.- First National Picture)"
1872091,"Cinerenta Medienbeteiligungs KG [de]"
1872091,"Total Film Group"
1872587,"Canal+ Droits Audiovisuels [fr] - (as Canal+ D.A.)"
1872587,"Pacific Western [us]"
1872587,"Phoenix Pictures [us]"
1872662,"Mulholland Productions"
1872662,"Silver Screen Partners IV [us] - (in association with)"
1872662,"Touchstone Pictures [us] - (presents)"
1873263,"Argos Films [fr]"
1873263,"Artémis Productions [be]"
1873263,"Bioskop Film [de]"
1873263,"Film Polski Film Agency [pl]"
1873263,"Franz Seitz Filmproduktion [de]"
1873263,GGB-14
1873263,"Hallelujah Films [de]"
1873263,"Jadran Film [xyu]"
1874279,"Gordon Company [us]"
1874279,"Silver Pictures [us]"
1874279,"Twentieth Century Fox Film Corporation [us] - (as Twentieth Century Fox) (presents)"
1874284,"Gordon Company [us]"
1874284,"Silver Pictures [us]"
1874284,"Twentieth Century Fox Film Corporation [us] - (as Twentieth Century Fox) (presents)"
1874295,"Cinergi Pictures Entertainment [us]"
1874295,"Twentieth Century Fox Film Corporation [us]"
1875013,"Arte [fr]"
1875013,"Channel Four Films [gb]"
1875013,"Nomad Films [be]"
1875013,"Omega Film GmbH [de]"
1875013,"Without Walls"
1875013,"Zweites Deutsches Fernsehen (ZDF) [de]"
1875764,"Bayerischer Rundfunk (BR) [de]"
1875764,"Catpics Coproductions [ch]"
1875764,"Duran Film [de]"
1875764,"Mitteldeutscher Rundfunk (MDR) [de]"
1875764,"Schweizer Fernsehen (FS) [ch]"
1875764,"Televisione Svizzera Italiana (TSI) [ch]"
1875962,"Bayerischer Rundfunk (BR) [de]"
1875962,"Dor Film Produktionsgesellschaft [at]"
1875962,"Österreichischer Rundfunk (ORF) [at]"
1876090,"Decla-Bioscop AG [de]"
1876090,"Decla-Film-Gesellschaft Holz & Co. [de]"
1878227,"Roxy Film [de]"
1878227,"Sat.1 [de]"
1878537,"British Broadcasting Corporation (BBC) [gb]"
1878537,"CiBy 2000 [fr]"
1878669,"Fox Family Films [us]"
1878669,"Fox Kids Europe Properties"
1878669,"Fox Kids International Programming"
1878669,"Fox Kids Network [us]"
1878669,"Saban Entertainment [us]"
1878669,"Toei Animation [jp]"
1878669,"Toei Company [jp]"
1879298,"Metro-Goldwyn-Mayer (MGM) [us]"
1879298,"SLM Production Group [us]"
1879358,"Gevest Australia Productions"
1879599,"Walt Disney Feature Animation [us]"
1879599,"Walt Disney Pictures [us] - (presents)"
1879793,"Film Workshop [hk]"
1879793,"Golden Princess Film Production Limited [hk]"
1879793,"Long Shong Pictures"
1879793,"Magnum Films [hk] - (in association with)"
1879793,"Media Asia Group [hk]"
1880202,"Great American Films Limited Partnership [us]"
1880202,"Vestron Pictures [us]"
1880648,"Metro-Goldwyn-Mayer (MGM) [us]"
1880648,"Robert Simonds Productions [us]"
1880846,"Baltimore Pictures [us]"
1880846,"Constant c Productions [us]"
1880846,"Warner Bros. [us] - (presents)"
1881802,"Beacon Communications [us] - (producer)"
1881802,"Behavioral Problem Productions Ltd. [ca]"
1881802,"Hoyts Film Partnership [au] - (in association with)"
1881802,"Metro-Goldwyn-Mayer (MGM) [us] - (presents) (as Metro-Goldwyn-Mayer Pictures)"
1881802,"Village Roadshow Pictures [us] - (in association with) (as Village Roadshow)"
1881868,"Antenne-2 [fr] - (participation)"
1881868,"Greenwich Film Productions [fr] - (as Greenwich Film Production)"
1881868,"Les Films Galaxie [fr]"
1883153,"40 Acres & A Mule Filmworks [us]"
1883527,"APJAC Productions [us] - (as An Arthur P. Jacobs Production)"
1883527,"Twentieth Century Fox Film Corporation [us]"
1883528,"Davis Entertainment [us]"
1883528,"Joseph M. Singer Entertainment"
1883528,"Twentieth Century Fox Film Corporation [us] - (presents)"
1883660,"Carlo Ponti Production [it]"
1883660,"Metro-Goldwyn-Mayer (MGM) [us]"
1883660,"Sostar S.A. - (uncredited)"
1883995,"Artists Entertainment Complex"
1884087,"Accent Entertainment Corporation"
1884087,"Canadian Film or Video Production Tax Credit (CPTC) [ca]"
1884087,"Harold Greenberg Fund, The [ca]"
1884087,"Indieprod Films"
1884087,"Lions Gate Films [us]"
1884087,"New Line Cinema [us]"
1884087,"Ontario Film and Television Tax Credit, The [ca]"
1884087,"Téléfilm Canada [ca]"
1884286,"STK [us]"
1884286,"View Askew Productions [us] - (as View Askew)"
1885039,"Castle Rock Entertainment [us]"
1885039,"Columbia Pictures Corporation [us]"
1885177,"Forum Sarajevo [xyu]"
1885177,"Ljubavny Film"
1885177,"Lowndes Productions Limited [gb]"
1885177,"P.L.B. Film [it]"
1885177,"Smart Egg Pictures [gb]"
1885177,"Television of Sarajevo"
1885734,"American Zoetrope [us]"
1885734,"New Line Cinema [us] - (as New Line Productions) (presents)"
1885734,"Outlaw Productions (I) [us]"
1886005,"Island Pictures [us]"
1886005,"Ivory Way Productions [us]"
1886830,"Amazon Entertainment Ltd."
1886830,"Ocean Films"
1886830,"Quelqu'Un D'Autre Productions"
1887066,"Baltimore Pictures [us] - (co-production)"
1887066,"Mandalay Entertainment [us] - (presents)"
1887066,"Mark Johnson Productions [us] - (co-production)"
1888102,"Cuévano Films"
1888102,"Fondo de Fomento a la Calidad Cinematográfica [mx]"
1888102,"Instituto Mexicano de Cinematografía (IMCINE) [mx]"
1888780,"British Columbia Film Commission [ca]"
1888780,"Fine Line Features [us]"
1888780,"First Generation Films [us]"
1888780,"National Film Board of Canada (NFB) [ca]"
1888780,"New Views Films"
1888780,"Téléfilm Canada [ca]"
1888811,"Paramount Pictures [us]"
1888823,"MFP Munich Film Partners GmbH & Company I. Produktions KG [de] - (produced in association with) (as MFP Munich Film Partners GmbH & Co. I. Produktions KG)"
1888823,"Paramount Pictures [us] - (presents)"
1888823,"Province of British Columbia Production Services Tax Credit [ca] - (with the participation of)"
1889009,"Columbia Pictures [us]"
1889009,"Film Workshop [hk]"
1889009,"Mandalay Entertainment [us] - (presents)"
1889009,"One Story Pictures - (in association with)"
1889253,"Jumbo Pictures"
1889253,"Walt Disney Pictures [us]"
1889491,"Twentieth Century Fox Film Corporation [us]"
1889579,"Black Snake"
1889579,"Grokenberger Film Produktion [de]"
1889579,"Island Pictures [us]"
1889621,"Amen Ra Films [us]"
1889621,"Chris/Rose Productions [us]"
1889621,"Showtime Networks [us]"
1889788,"Open City Films [us]"
1889850,"Gainsborough Pictures [gb]"
1890357,"Eon Productions [gb]"
1890437,"Columbia Pictures Corporation [us] - (presents)"
1890437,"Hawk Films [gb]"
1890515,"Universal Pictures [us] - (as Universal Pictures Corporation)"
1890516,"Hammer Film Productions [gb]"
1890522,"American Zoetrope [us]"
1890522,"Columbia Pictures Corporation [us]"
1890522,"Osiris Films"
1890588,"Brooksfilms [us] - (as A Brooksfilms Production)"
1890588,"Castle Rock Entertainment [us] - (in assocation with)"
1890588,"Gaumont [fr] - (presents)"
1890829,"Universal Pictures [us] - (presents)"
1891484,"Out & About Pictures"
1891605,"Dream for an Insomniac"
1891605,"Tritone Productions [us]"
1891649,"3 Ring Circus Films [us]"
1891649,"Outpost Studios [us] - (Post Production Sound Services)"
1891803,"Christopher Milburn Production [gb]"
1891803,"Fox Searchlight Pictures [us]"
1891803,"Isle of Man Film Commission [gb]"
1891803,"Midsummer Films [gb]"
1892010,"Bella Productions"
1892010,"Chevy Chase Films [us]"
1892010,"Weintraub Entertainment Group [us]"
1892010,"Zupnik-Curtis Enterprises [us]"
1892794,"Amy Robinson Productions [us] - (as Amy Robinson)"
1892794,"Grand March Productions"
1892794,"Twentieth Century Fox Film Corporation [us] - (as Twentieth Century Fox) (presents)"
1892991,"Majestic Films International [gb] - (uncredited)"
1892991,"Zanuck Company, The [us] - (as A Zanuck Company Production)"
1893207,"PolyGram Filmed Entertainment [gb]"
1893207,"Working Title Films [gb]"
1893210,"Capella International [us] - (as Capella) (in association with)"
1893210,"KC Medien [de] - (in association with)"
1893210,"New Line Cinema [us] - (presents)"
1893245,"Nicita/Lloyd Productions - (as Nicita/Lloyd)"
1893245,"Paramount Pictures [us] - (presents)"
1893343,"Code Entertainment [us]"
1893343,"Jersey Shore [us]"
1893343,"Marigold Productions Inc. [us]"
1893343,"Neverland Films [us]"
1893483,"Avenue Pictures Productions [us] - (as Avenue Pictures)"
1893657,"BMG Independents [us]"
1893657,"Kardana Films"
1893657,"Northern Lights Entertainment [us]"
1893657,"Seagoat Films"
1893657,"Shooting Gallery [us]"
1894338,"Paramount Pictures [us] - (presents) (as Paramount)"
1894453,"Davis Entertainment [us] - (producer)"
1894453,"Joseph Singer Entertainment [us] - (producer)"
1894453,"Universal Pictures [us] - (presents)"
1894619,"Selznick Studio, The [us] - (as The Selznick Studio)"
1894619,"Vanguard Films [us] - (for) (uncredited)"
1894753,"Beacon Communications [us] - (in association with) (as Beacon Pictures)"
1894753,"Hollywood Pictures [us] - (presents)"
1894753,"Karaoke Productions [ca]"
1894753,"Seven Arts Pictures [us] - (in association with)"
1895102,"Motion Picture Corporation of America (MPCA) [us] - (in association with)"
1895102,"New Line Cinema [us] - (presents)"
1895159,"RKO Radio Pictures [us] - (as R K O Radio Pictures)"
1895159,"Walt Disney Productions [us] - (as A Walt Disney Production)"
1895286,"De Laurentiis"
1895298,"Block 2 Pictures [hk]"
1895298,"Jet Tone Production [hk]"
1895298,"Scholar Films Company [tw]"
1895425,"Joe Wizan/Todd Black"
1895425,"Twentieth Century Fox Film Corporation [us] - (presents) (as Twentieth Century Fox)"
1895463,"Chan Ye-Cheng"
1895463,"Jet Tone Production [hk]"
1896345,"Fogwood Films [gb]"
1896345,"Twentieth Century Fox Film Corporation [us]"
1896980,"Jagtoria Films"
1896980,"Rainbow Film Company, The [us]"
1896980,"Revere Entertainment"
1897539,"Gaumont [fr] - (co-production)"
1897539,"Rai Uno Radiotelevisione [it] - (as RAI Radiotelevisione Italiana RETE 1)"
1897539,"Societa Investimenti Milanese (S.I.M.) [it] - (associate production) (as S.I.M.)"
1897539,"Vides Produzione [it]"
1897778,"Amblin Entertainment [us] - (uncredited)"
1897778,"Universal Pictures [us]"
1898323,"Clover Productions [us]"
1898372,"The Filmakers Group [us]"
1898372,"Universal Pictures [us]"
1898449,"Assassin Films"
1898449,"British Broadcasting Corporation (BBC) [gb] - (in association with) (as BBC)"
1898449,"FilmFour [gb] - (presents) (copyright owners) (as Film Four)"
1898539,"Warner Bros. [us] - (presents) (A Warner Bros.-First National Picture)"
1898779,"Easy Money Associates"
1898779,"Orion Pictures Corporation [us]"
1898814,"Columbia Pictures Corporation [us]"
1898814,"Pando Company Inc."
1898814,"Raybert Productions"
1898834,"Gainsborough Pictures [gb] - (produced by)"
1898971,"Mars Productions Corporation [us]"
1899474,"Bayerischer Rundfunk (BR) [de]"
1899474,"Cobra Film GmbH [de]"
1899694,"Longview Entertainment"
1899694,"Universal Pictures [us]"
1899730,"Touchstone Pictures [us]"
1899741,"Bluehawk Films"
1899769,"Hollywood Pictures [us]"
1899769,"Island Pictures [us]"
1899769,"Permut Presentations [us] - (producer)"
1899769,"Polygram Filmed Entertainment [us]"
1899880,"Cinémarc [fr]"
1900069,"Blue Streak Films [us]"
1900069,"Luna Pictures"
1900319,"Imagine Entertainment [us]"
1900319,"Universal Pictures [us]"
1900465,"Twentieth Century Fox Film Corporation [us] - (presents) (as Twentieth Century Fox)"
1901554,"Underdog Productions [us]"
1903954,"Alameda Films [mx]"
1903954,"Consejo Nacional para la Cultura y las Artes (CONACULTA) [mx] - (as Consejo Nacional para la Cultura y las Artes)"
1903954,"Instituto Mexicano de Cinematografía (IMCINE) [mx]"
1904083,"Geva Film Ltd. [il]"
1904083,"Noah Films [il]"
1904548,"Radio Televisión Española (RTVE) [es]"
1904704,"Emiliano Piedra [es]"
1906242,"Canal+ España [es]"
1906242,"Iberoamericana Films Producción [es]"
1906242,"Sociedad General de Televisión (Sogetel) [es]"
1907821,"Columbia Pictures Corporation [us] - (presents) (as Columbia Pictures)"
1907821,"Los Hooligans Productions [us] - (producer) (as Los Hooligans)"
1910848,"Bona Fide Productions [us]"
1910848,"MTV Films [us]"
1910848,"Paramount Pictures [us]"
1911817,"Channel Four Films [gb] - (in association with)"
1911817,"Polygram Filmed Entertainment [us] - (presents)"
1911817,"Working Title Films [gb]"
1912439,"British International Pictures (BIP) [gb]"
1913354,"Haft Entertainment [us]"
1913354,"Matchmaker Films - (copyright owners)"
1913354,"Miramax Films [us] - (presents) (copyright owners)"
1913703,"Monarchy Enterprises B.V."
1913703,"New Regency Pictures [us]"
1913703,"Regency Entertainment"
1913703,"Warner Bros. [us]"
1914108,CLP
1914108,"Dacia Films [fr]"
1914192,"Archipel 33 [fr]"
1914192,"France 2 (FR2) [fr]"
1914192,"La Sept [fr]"
1914192,"Laura Productions [fr]"
1915247,"BBC Films [gb]"
1915247,"Greenpoint Films [gb] - (in association with)"
1915247,"Miramax Films [us] - (in association with)"
1915291,"Encino Man Productions"
1915291,"Hollywood Pictures [us]"
1915498,"Beacon Communications [us] - (as Beacon Pictures) (presents)"
1915861,"Channel Four Films [gb]"
1915861,"Helkon Media AG [de]"
1915861,"La Junta"
1915861,"Walt Disney Pictures [us]"
1915987,"Don Simpson/Jerry Bruckheimer Films [us]"
1915987,"Jerry Bruckheimer Films [us]"
1915987,"No Such Productions [us]"
1915987,"Scott Free Productions [gb] - (in association with)"
1915987,"Touchstone Pictures [us] - (presents)"
1916996,"Paulist Pictures"
1917129,"Fountainbridge Films [gb]"
1917129,"Regency Enterprises [us] - (presents)"
1917129,"Taurus Film [de]"
1917129,"Twentieth Century Fox Film Corporation [us] - (as Twentieth Century Fox) (presents)"
1918307,"Kopelson Entertainment [us]"
1918307,"Warner Bros. [us]"
1918312,"American Film Institute (AFI) [us]"
1918312,"Libra Films [us]"
1918615,"Jersey Films [us]"
1919846,"Paramount Pictures [us]"
1919846,"Rysher Entertainment [us]"
1919853,"AVCO Embassy Pictures [us]"
1919853,"Goldcrest Films International [gb]"
1919853,"International Film Investors"
1919898,"APJAC Productions [us] - (produced by) (as APJAC Productions, Inc.)"
1919898,"Twentieth Century Fox Film Corporation [us] - (presents) (as Twentieth Century-Fox)"
1919947,"Walt Disney Productions [us] - (presents)"
1920973,"Canal+ [fr] - (participation)"
1920973,"Centre National de la Cinématographie (CNC) [fr] - (participation)"
1920973,"France 3 Cinéma [fr]"
1920973,"Gala Film [bg]"
1920973,"Mate Producciones S.A. [es]"
1920973,"NTV-PROFIT [ru]"
1920973,"Sofica Sofinergie 5 [fr] - (participation)"
1920973,"Studio 1+1 [ua]"
1920973,"UGC YM [fr]"
1921463,"Cocinor [fr]"
1921463,"Iéna Productions [fr]"
1921463,"Union Cinématographique Lyonnaise (UCIL) [fr]"
1922080,H.S.A.
1922571,"Warner Bros. [us]"
1923001,"Addis Wechsler Pictures - (as Addis-Wechsler)"
1923001,"ChubbCo Film [us] - (as ChubbCo)"
1923001,"Trimark Pictures [us] - (presents)"
1923072,"Fourth Vision"
1923072,"New Line Cinema [us]"
1923165,"Golar Productions"
1923165,"Impact Pictures [us]"
1923165,"Paramount Pictures [us]"
1923244,"Twentieth Century Fox Film Corporation [us] - (presents) (as Twentieth Century Fox) (A Mireille Soria Production)"
1923287,"Arcturus Motion Pictures"
1923287,"MacGillivray Freeman Films [us]"
1923287,Polartec
1923531,"Vast Productions [au]"
1923821,"Buena Vista Pictures [us]"
1923821,"Magnolia Productions [us]"
1923821,"Miramax Films [us] - (A Jean Doumanian Production)"
1923821,"Sweetland Films"
1923955,"Big Sister Production [us]"
1923981,"Rollins-Joffe Productions [us]"
1924384,"Cinergi Pictures Entertainment [us] - (as Cinergi)"
1924384,"Dirty Hands Productions [us] - (as Dirty Hands)"
1924384,"Hollywood Pictures [us] - (presents)"
1924384,"Summit Entertainment [us] - (uncredited)"
1924700,"Orion Pictures Corporation [us]"
1924755,"Columbia Pictures Corporation [us]"
1924755,"First Kiss Productions [us]"
1924959,"Silver Pictures [us]"
1924959,"Warner Bros. [us]"
1925337,"Savoy Pictures [us]"
1925449,"Warner Bros. [us]"
1925477,"Alliance Entertainment [ca]"
1925477,"Ego Film Arts [ca]"
1925477,"Miramax Films [us]"
1925477,"Ontario Film Development Corporation, The [ca]"
1925477,"Téléfilm Canada [ca]"
1925610,"Channel Four Film [gb]"
1925610,"Enigma Productions [gb]"
1925610,"Goldcrest Films International [gb]"
1926507,"Castle Rock Entertainment [us]"
1926507,"Simian Films [gb]"
1926668,"Atlantic Entertainment Group"
1926854,"Paramount Pictures [us]"
1926866,"Ambridge Film Partnership"
1926866,"Behaviour Worldwide"
1926866,"Destination Films [us]"
1926866,"Eye of the Beholder Ltd. [gb]"
1926866,"Filmline International [us]"
1926866,"Hit & Run Productions [gb]"
1926866,"Village Roadshow Pictures [us]"
1927003,"Hobby Films"
1927003,"Pole Star"
1927003,"Stanley Kubrick Productions [gb]"
1927003,"Warner Bros. [us]"
1927004,"Galloro Productions [ca]"
1927021,"Columbia Pictures Corporation [us]"
1927338,"Dodi Fayed - Jack Wiener"
1927338,"Orion Pictures Corporation [us]"
1927339,"Dodi Fayed - Jack Wiener"
1927339,"Orion Pictures Corporation [us]"
1927950,"Douglas/Reuther Productions"
1927950,"Paramount Pictures [us]"
1927950,"Permut Presentations [us] - (producer)"
1927950,"Touchstone Pictures [us]"
